,id,soc_code,description,Employed,Women,White,"Black or
84,112,13-2098,Financial Analysts,433.0,0.4398614318706697,0.6897344110854503,0.09258198614318705,0.18481293302540416,0.09972748267898383,0.0023094688221709007,0.06697459584295612,0.3279445727482679,0.22632794457274827,0.21247113163972287,0.13163972286374134,0.03233256351039261
85,115,11-3031,Financial Managers,1309.0,0.5260000000000001,0.794,0.097,0.08199999999999999,0.099,0.0,0.029793735676088617,0.2077922077922078,0.25286478227654696,0.26814362108479756,0.19098548510313215,0.05042016806722689
86,116,33-2011,Firefighters,335.0,0.044000000000000004,0.85,0.084,0.011999999999999999,0.131,0.0029850746268656717,0.050746268656716415,0.3074626865671642,0.33134328358208953,0.20597014925373133,0.08955223880597014,0.011940298507462687
87,119,39-9031,Fitness Trainers and Instructors,333.0,0.6580180180180181,0.8174114114114114,0.12175375375375375,0.022180180180180184,0.10218018018018017,0.036036036036036036,0.13513513513513514,0.23723723723723725,0.1981981981981982,0.1891891891891892,0.12312312312312312,0.07807807807807808
88,120,53-2031,Flight Attendants,81.0,0.797,0.65,0.19299999999999998,0.106,0.103,0.0,0.037037037037037035,0.20987654320987653,0.14814814814814814,0.2222222222222222,0.3333333333333333,0.037037037037037035
89,121,47-2044,Flooring Installers and Tile and Stone Setters,172.0,0.03899999999999999,0.9369999999999999,0.024999999999999998,0.011000000000000001,0.5319999999999999,0.01744186046511628,0.046511627906976744,0.22093023255813954,0.3372093023255814,0.19767441860465115,0.12209302325581395,0.05232558139534884
90,122,27-1023,Floral Designers,851.0,0.560111633372503,0.8122878965922445,0.06282843713278495,0.0927391304347826,0.12322091656874266,0.011750881316098707,0.0564042303172738,0.29494712103407755,0.2491186839012926,0.17743830787309048,0.14336075205640422,0.06462984723854288
91,125,35-2021,Food Preparation Workers,808.0,0.5810000000000001,0.745,0.13599999999999998,0.06799999999999999,0.292,0.22277227722772278,0.19183168316831684,0.16831683168316833,0.12623762376237624,0.12376237623762376,0.10643564356435643,0.06064356435643564
92,126,11-9051,Food Service Managers,1092.0,0.4660000000000001,0.777,0.098,0.09400000000000001,0.198,0.029304029304029304,0.10164835164835165,0.24816849816849818,0.22985347985347984,0.19963369963369965,0.13278388278388278,0.05860805860805861
93,127,19-4092,Forensic Science Technicians,258.0,0.541,0.78,0.049,0.10900000000000001,0.107,0.011627906976744186,0.20930232558139536,0.32170542635658916,0.17829457364341086,0.12015503875968993,0.12790697674418605,0.031007751937984496
94,129,13-1131,Fundraisers,99.0,0.7479999999999999,0.8500000000000001,0.037000000000000005,0.084,0.07400000000000001,0.0,0.04040404040404041,0.2727272727272727,0.21212121212121213,0.2222222222222222,0.1717171717171717,0.08080808080808081
95,130,11-9171,Funeral Service Workers,5684.0,0.3836796270232231,0.8248298733286418,0.0862832512315271,0.06151583391977482,0.10488054187192118,0.00211118930330753,0.025158339197748066,0.1715341308937368,0.2466572836030964,0.25756509500351865,0.21252638986629135,0.0844475721323012
96,131,39-1013,Gaming Services Workers,237.0,0.717,0.687,0.10300000000000002,0.162,0.139,0.008438818565400843,0.06329113924050633,0.1940928270042194,0.24472573839662448,0.2489451476793249,0.15611814345991562,0.08438818565400844
97,132,49-9071,General Maintenance and Repair Workers,584.0,0.043,0.8390000000000001,0.10699999999999998,0.018000000000000002,0.20600000000000002,0.02054794520547945,0.04965753424657534,0.17636986301369864,0.22945205479452055,0.2328767123287671,0.22945205479452055,0.06164383561643835
98,133,43-9061,General Office Clerks,1227.0,0.83,0.7749999999999999,0.11800000000000001,0.07,0.196,0.02526487367563162,0.11083944580277098,0.21026894865525672,0.17766911165444174,0.18011409942950285,0.19967400162999185,0.0945395273023635
99,134,29-9092,Genetic Counselors,100.0,0.628,0.6890000000000001,0.17300000000000001,0.10800000000000001,0.035,0.0,0.04,0.31,0.29,0.14,0.15,0.07
100,135,19-3092,Geographers,0.0,,,,,,,,,,,,
101,139,27-1024,Graphic Designers,851.0,0.560111633372503,0.8122878965922445,0.06282843713278495,0.0927391304347826,0.12322091656874266,0.011750881316098707,0.0564042303172738,0.29494712103407755,0.2491186839012926,0.17743830787309048,0.14336075205640422,0.06462984723854288
102,140,37-3019,Grounds Maintenance Workers,1175.0,0.06546382978723404,0.8582263829787232,0.08879404255319148,0.009165106382978724,0.42375659574468083,0.06127659574468085,0.1046808510638298,0.2195744680851064,0.23319148936170211,0.17106382978723406,0.15829787234042553,0.05276595744680851
103,143,17-2111,Health and Safety Engineers,225.0,0.23399999999999999,0.747,0.052,0.191,0.059000000000000004,0.0,0.04,0.3377777777777778,0.16,0.21777777777777776,0.19111111111111112,0.04888888888888889
104,144,21-1091,Health Educators and Community Health Workers,100.0,0.7759999999999999,0.616,0.304,0.033,0.127,0.01,0.1,0.19,0.25,0.22,0.19,0.04
105,145,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",450.0,0.015,0.815,0.12100000000000001,0.031,0.21700000000000003,0.022222222222222223,0.07333333333333333,0.2288888888888889,0.29333333333333333,0.19555555555555557,0.14888888888888888,0.03777777777777778
106,146,53-3032,Heavy and Tractor-trailer Truck Drivers,3364.0,0.078,0.769,0.168,0.028999999999999998,0.22600000000000003,0.018133174791914387,0.06539833531510107,0.1851961950059453,0.1961950059453032,0.23959571938168847,0.22859690844233055,0.06718192627824018
107,147,49-3043,Heavy Vehicle and Mobile Equipment Service Technicians,191.0,0.008,0.937,0.037,0.008,0.191,0.005235602094240838,0.10471204188481675,0.2670157068062827,0.2356020942408377,0.17277486910994763,0.15706806282722513,0.05759162303664921
108,148,25-2031,High School Teachers,963.0,0.5879999999999999,0.87,0.07700000000000001,0.03,0.08900000000000001,0.0010384215991692627,0.035306334371754934,0.25960539979231567,0.2751817237798546,0.2544132917964694,0.14434060228452752,0.030114226375908618
109,149,19-3093,Historians,0.0,,,,,,,,,,,,
110,150,31-1120,Home Health and Personal Care Aides,3272.0,0.858838630806846,0.5880333129584352,0.3052402200488998,0.06535024449877751,0.1867466381418093,0.029645476772616138,0.11063569682151589,0.20874083129584353,0.18643031784841077,0.18918092909535453,0.1897921760391198,0.08710268948655257
111,151,11-3121,Human Resources Managers,287.0,0.768,0.8099999999999999,0.12,0.04900000000000001,0.13999999999999999,0.003484320557491289,0.006968641114982578,0.21254355400696864,0.289198606271777,0.2578397212543554,0.18815331010452963,0.04878048780487805
112,152,13-1071,Human Resources Specialists,832.0,0.7429999999999999,0.769,0.13,0.05799999999999999,0.151,0.003605769230769231,0.06129807692307692,0.3004807692307692,0.22235576923076922,0.20793269230769232,0.16346153846153846,0.039663461538461536
113,154,27-1021,Industrial Designers,851.0,0.560111633372503,0.8122878965922445,0.06282843713278495,0.0927391304347826,0.12322091656874266,0.011750881316098707,0.0564042303172738,0.29494712103407755,0.2491186839012926,0.17743830787309048,0.14336075205640422,0.06462984723854288
114,155,17-3026,Industrial Engineering Technologists and Technicians,426.0,0.1603943661971831,0.770774647887324,0.0896150234741784,0.08392018779342723,0.162075117370892,0.009389671361502348,0.08215962441314555,0.22769953051643194,0.1784037558685446,0.2535211267605634,0.18309859154929578,0.06807511737089202
115,156,17-2112,Industrial Engineers,225.0,0.23399999999999999,0.747,0.052,0.191,0.059000000000000004,0.0,0.04,0.3377777777777778,0.16,0.21777777777777776,0.19111111111111112,0.04888888888888889
116,157,49-9044,"Industrial Machinery Mechanics, Machinery Maintenance Workers, and Millwrights",57.0,0.042,0.956,0.013000000000000001,0.011,0.057999999999999996,0.017543859649122806,0.05263157894736842,0.12280701754385964,0.21052631578947367,0.3508771929824561,0.22807017543859648,0.017543859649122806
117,158,11-3051,Industrial Production Managers,272.0,0.22600000000000003,0.843,0.059000000000000004,0.072,0.135,0.0,0.011029411764705883,0.17647058823529413,0.23897058823529413,0.3382352941176471,0.18382352941176472,0.051470588235294115
118,160,15-1212,Information Security Analysts,137.0,0.114,0.798,0.11900000000000001,0.069,0.158,0.0,0.058394160583941604,0.2773722627737226,0.2846715328467153,0.1897810218978102,0.1386861313868613,0.043795620437956206
119,161,25-9031,Instructional Coordinators,352.0,0.7830000000000001,0.848,0.0835,0.0375,0.112,0.008522727272727272,0.045454545454545456,0.1590909090909091,0.26136363636363635,0.22443181818181818,0.17613636363636365,0.13068181818181818
120,162,47-2131,Insulation Workers,53.0,0.028999999999999998,0.86,0.09599999999999999,0.023999999999999997,0.545,0.018867924528301886,0.09433962264150944,0.2641509433962264,0.2830188679245283,0.20754716981132076,0.09433962264150944,0.018867924528301886
121,163,41-3021,Insurance Sales Agents,641.0,0.501,0.7989999999999999,0.10800000000000001,0.05700000000000001,0.13999999999999999,0.0046801872074883,0.07956318252730109,0.2059282371294852,0.1934477379095164,0.21840873634945399,0.19500780031201248,0.1029641185647426
122,164,13-2053,Insurance Underwriters,102.0,0.58,0.7859999999999999,0.09300000000000001,0.062,0.119,0.0,0.029411764705882353,0.20588235294117646,0.21568627450980393,0.2549019607843137,0.24509803921568626,0.0392156862745098
123,165,27-1025,Interior Designers,851.0,0.560111633372503,0.8122878965922445,0.06282843713278495,0.0927391304347826,0.12322091656874266,0.011750881316098707,0.0564042303172738,0.29494712103407755,0.2491186839012926,0.17743830787309048,0.14336075205640422,0.06462984723854288
124,166,27-3091,Interpreters and Translators,91.0,0.729,0.746,0.083,0.114,0.29400000000000004,0.01098901098901099,0.04395604395604396,0.2857142857142857,0.17582417582417584,0.1978021978021978,0.16483516483516483,0.10989010989010989
125,168,37-2011,Janitors and Building Cleaners,2043.0,0.386,0.747,0.17,0.03899999999999999,0.33599999999999997,0.03915810083210964,0.06852667645619187,0.16250611845325502,0.17572197748409202,0.2143906020558003,0.23690651003426333,0.1027900146842878
126,170,23-1023,Judges and Hearing Officers,0.0,,,,,,,,,,,,
127,171,25-2012,Kindergarten and Elementary School Teachers,535.0,0.9880000000000001,0.8280000000000001,0.12000000000000001,0.022,0.153,0.024299065420560748,0.11401869158878504,0.2822429906542056,0.23925233644859814,0.19813084112149532,0.1102803738317757,0.029906542056074768
128,172,13-1075,Labor Relations Specialists,832.0,0.7429999999999999,0.769,0.13,0.05799999999999999,0.151,0.003605769230769231,0.06129807692307692,0.3004807692307692,0.22235576923076922,0.20793269230769232,0.16346153846153846,0.039663461538461536
129,173,17-1012,Landscape Architects,190.0,0.282,0.788,0.072,0.125,0.08499999999999999,0.0,0.021052631578947368,0.2631578947368421,0.25263157894736843,0.17894736842105263,0.18421052631578946,0.1
130,174,23-1011,Lawyers,1183.0,0.37399999999999994,0.865,0.068,0.052000000000000005,0.05799999999999999,0.0,0.0,0.18427726120033813,0.2696534234995773,0.22400676246830092,0.18596787827557057,0.13609467455621302
131,175,25-4022,Librarians and Library Media Specialists,352.0,0.7830000000000001,0.848,0.0835,0.0375,0.112,0.008522727272727272,0.045454545454545456,0.1590909090909091,0.26136363636363635,0.22443181818181818,0.17613636363636365,0.13068181818181818
132,177,29-2061,Licensed Practical and Licensed Vocational Nurses,596.0,0.8999999999999999,0.6799999999999999,0.256,0.028999999999999998,0.15300000000000002,0.010067114093959731,0.06375838926174497,0.24161073825503357,0.23825503355704697,0.19630872483221476,0.1912751677852349,0.0587248322147651
133,178,49-9052,Line Installers and Repairers,131.0,0.063,0.8340000000000002,0.12000000000000001,0.009000000000000001,0.22399999999999998,0.015267175572519083,0.06870229007633588,0.22900763358778625,0.25190839694656486,0.25190839694656486,0.17557251908396945,0.0
134,179,13-2072,Loan Officers,400.0,0.544,0.79,0.131,0.047,0.124,0.005,0.07,0.235,0.2525,0.235,0.165,0.04
135,180,11-9081,Lodging Managers,123.0,0.5599999999999999,0.7479999999999999,0.124,0.104,0.112,0.0,0.032520325203252036,0.18699186991869918,0.1951219512195122,0.21951219512195122,0.24390243902439024,0.11382113821138211
136,182,13-1081,Logisticians,147.0,0.381,0.8259999999999998,0.118,0.044000000000000004,0.20600000000000002,0.0,0.027210884353741496,0.2925170068027211,0.2108843537414966,0.23809523809523808,0.17006802721088435,0.05442176870748299
137,183,51-4041,Machinists and Tool and Die Makers,290.0,0.058,0.917,0.041,0.031,0.132,0.017241379310344827,0.07931034482758621,0.2103448275862069,0.18275862068965518,0.20689655172413793,0.2413793103448276,0.06206896551724138
138,184,13-1111,Management Analysts,997.0,0.427,0.7779999999999999,0.084,0.11900000000000001,0.093,0.0010030090270812437,0.041123370110330994,0.23671013039117353,0.2086258776328987,0.20962888665997995,0.18655967903711135,0.11634904714142427
139,185,39-5092,Manicurists and Pedicurists,286.0,0.8297552447552448,0.2897762237762238,0.06346153846153847,0.613937062937063,0.1105104895104895,0.017482517482517484,0.0944055944055944,0.1853146853146853,0.24475524475524477,0.2867132867132867,0.12937062937062938,0.04195804195804196
140,187,13-1161,Market Research Analysts,438.0,0.586,0.828,0.065,0.08099999999999999,0.091,0.0091324200913242,0.12557077625570776,0.3675799086757991,0.20319634703196346,0.1872146118721461,0.0730593607305936,0.0365296803652968
141,188,21-1013,Marriage and Family Therapists,836.0,0.7495167464114832,0.7549641148325359,0.1822212918660287,0.0323145933014354,0.15086602870813398,0.011961722488038277,0.05980861244019139,0.29066985645933013,0.22966507177033493,0.20095693779904306,0.14354066985645933,0.06339712918660287
142,189,47-2053,Masonry Workers,55.0,0.028,0.829,0.084,0.013,0.533,0.01818181818181818,0.07272727272727272,0.2545454545454545,0.21818181818181817,0.21818181818181817,0.18181818181818182,0.01818181818181818
143,190,31-9011,Massage Therapists,151.0,0.8059999999999999,0.737,0.105,0.09999999999999999,0.11,0.0,0.052980132450331126,0.2052980132450331,0.2781456953642384,0.2052980132450331,0.18543046357615894,0.0728476821192053
144,191,47-5044,Material Moving Machine Operators,62.0,0.182,0.7899999999999999,0.186,0.0,0.143,0.04838709677419355,0.11290322580645161,0.1774193548387097,0.20967741935483872,0.22580645161290322,0.16129032258064516,0.06451612903225806
145,192,43-5071,Material Recording Clerks,572.0,0.336,0.726,0.191,0.04,0.26799999999999996,0.04020979020979021,0.10664335664335664,0.23426573426573427,0.18181818181818182,0.21678321678321677,0.1660839160839161,0.05419580419580419
146,193,17-2131,Materials Engineers,53.0,0.255,0.8350000000000001,0.05299999999999999,0.094,0.071,0.0,0.05660377358490566,0.4339622641509434,0.1509433962264151,0.20754716981132076,0.1509433962264151,0.018867924528301886
147,195,17-3027,Mechanical Engineering Technicians,426.0,0.1603943661971831,0.770774647887324,0.0896150234741784,0.08392018779342723,0.162075117370892,0.009389671361502348,0.08215962441314555,0.22769953051643194,0.1784037558685446,0.2535211267605634,0.18309859154929578,0.06807511737089202
148,196,17-2141,Mechanical Engineers,357.0,0.087,0.804,0.05,0.115,0.067,0.008403361344537815,0.1092436974789916,0.27450980392156865,0.23249299719887956,0.1792717086834734,0.1484593837535014,0.047619047619047616
149,197,11-9111,Medical and Health Services Managers,711.0,0.703,0.776,0.13300000000000003,0.056,0.115,0.0014064697609001407,0.016877637130801686,0.189873417721519,0.25738396624472576,0.27848101265822783,0.19971870604781997,0.05625879043600562
150,198,31-9092,Medical Assistants,561.0,0.9020000000000001,0.729,0.174,0.04,0.279,0.008912655971479501,0.1532976827094474,0.34581105169340465,0.21212121212121213,0.14795008912655971,0.1140819964349376,0.017825311942959002
151,199,49-9062,Medical Equipment Repairers,73.0,0.16199999999999998,0.7290000000000001,0.128,0.09800000000000002,0.059000000000000004,0.0136986301369863,0.0821917808219178,0.2054794520547945,0.1506849315068493,0.1780821917808219,0.2602739726027397,0.1095890410958904
152,200,29-2098,Medical Records and Health Information Technicians,468.0,0.7530811965811965,0.6760128205128205,0.1979551282051282,0.0902051282051282,0.1124594017094017,0.010683760683760684,0.06623931623931624,0.21153846153846154,0.2606837606837607,0.21367521367521367,0.1794871794871795,0.05982905982905983
153,201,19-1042,Medical Scientists,0.0,,,,,,,,,,,,
154,203,13-1121,"Meeting, Convention, and Event Planners",118.0,0.7370000000000001,0.858,0.077,0.047999999999999994,0.119,0.00847457627118644,0.0847457627118644,0.3474576271186441,0.22033898305084745,0.19491525423728814,0.11864406779661017,0.025423728813559324
155,205,19-1022,Microbiologists,84.0,0.46,0.7979999999999999,0.055999999999999994,0.13699999999999998,0.101,0.0,0.047619047619047616,0.35714285714285715,0.19047619047619047,0.2261904761904762,0.11904761904761904,0.05952380952380952
156,206,25-2022,Middle School Teachers,3371.0,0.7959999999999999,0.841,0.105,0.027999999999999997,0.105,0.0005932957579353308,0.041827350934440816,0.234055176505488,0.2850786116879264,0.24443785226935627,0.15188371403144468,0.04212399881340848
157,210,27-2041,Music Directors and Composers,168.0,0.31502380952380954,0.7992857142857143,0.12066666666666667,0.03323809523809523,0.13297619047619047,0.005952380952380952,0.10119047619047619,0.2619047619047619,0.19642857142857142,0.1130952380952381,0.125,0.19047619047619047
158,211,27-2042,Musicians and Singers,168.0,0.31502380952380954,0.7992857142857143,0.12066666666666667,0.03323809523809523,0.13297619047619047,0.005952380952380952,0.10119047619047619,0.2619047619047619,0.19642857142857142,0.1130952380952381,0.125,0.19047619047619047
159,213,15-1244,Network and Computer Systems Administrators,238.0,0.198,0.7729999999999999,0.09000000000000001,0.118,0.078,0.0,0.029411764705882353,0.226890756302521,0.31092436974789917,0.2605042016806723,0.12605042016806722,0.046218487394957986
160,215,29-2033,Nuclear Medicine Technologists,451.0,0.70349889135255,0.8160487804878048,0.09372727272727273,0.05968514412416852,0.09535920177383592,0.0,0.04212860310421286,0.22394678492239467,0.29711751662971175,0.2261640798226164,0.17960088691796008,0.03325942350332594
161,216,19-4051,Nuclear Technicians,258.0,0.541,0.78,0.049,0.10900000000000001,0.107,0.011627906976744186,0.20930232558139536,0.32170542635658916,0.17829457364341086,0.12015503875968993,0.12790697674418605,0.031007751937984496
162,218,31-1131,Nursing Assistants and Orderlies,1990.0,0.8870804020100502,0.5635743718592965,0.35886532663316584,0.04689346733668342,0.1691894472361809,0.03015075376884422,0.1271356783919598,0.22562814070351758,0.18643216080402011,0.18542713567839195,0.17537688442211055,0.07185929648241206
163,219,19-5011,Occupational Health and Safety Specialists and Technicians,85.0,0.35799999999999993,0.9029999999999999,0.016,0.028999999999999998,0.11699999999999998,0.0,0.03529411764705882,0.24705882352941178,0.21176470588235294,0.21176470588235294,0.2235294117647059,0.058823529411764705
164,220,29-1122,Occupational Therapists,124.0,0.8629999999999999,0.876,0.04,0.074,0.065,0.0,0.008064516129032258,0.31451612903225806,0.3225806451612903,0.18548387096774194,0.11290322580645161,0.06451612903225806
165,222,15-2031,Operations Research Analysts,156.0,0.42899999999999994,0.775,0.13599999999999998,0.086,0.095,0.0,0.05128205128205128,0.22435897435897437,0.20512820512820512,0.23717948717948717,0.24358974358974358,0.02564102564102564
166,225,29-2091,Orthotists and Prosthetists,185.0,0.617,0.5780000000000001,0.24800000000000003,0.153,0.135,0.02702702702702703,0.10810810810810811,0.22702702702702704,0.23243243243243245,0.23783783783783785,0.13513513513513514,0.03783783783783784
