,id,soc_code,description,Employed,Women,White,"Black or
167,226,47-2141,"Painters, Construction and Maintenance",524.0,0.083,0.9,0.054000000000000006,0.005999999999999999,0.512,0.02099236641221374,0.0648854961832061,0.2385496183206107,0.2595419847328244,0.21755725190839695,0.16793893129770993,0.03244274809160305
168,227,51-9124,Painting and Coating Workers,148.0,0.081,0.8699999999999999,0.07799999999999999,0.015000000000000001,0.32200000000000006,0.02702702702702703,0.060810810810810814,0.22972972972972974,0.25,0.22972972972972974,0.16216216216216217,0.04054054054054054
169,228,23-2011,Paralegals and Legal Assistants,416.0,0.8579999999999999,0.799,0.103,0.06799999999999999,0.151,0.002403846153846154,0.09615384615384616,0.21875,0.1875,0.22596153846153846,0.18990384615384615,0.07692307692307693
170,229,53-3052,Passenger Vehicle Drivers,476.0,0.4370546218487395,0.642531512605042,0.2814390756302521,0.04546008403361344,0.14892857142857147,0.0,0.018907563025210083,0.11134453781512606,0.13445378151260504,0.25630252100840334,0.3067226890756303,0.17016806722689076
171,230,13-2052,Personal Financial Advisors,514.0,0.33999999999999997,0.785,0.079,0.10699999999999998,0.08199999999999999,0.0,0.054474708171206226,0.26264591439688717,0.22762645914396887,0.188715953307393,0.18482490272373542,0.08171206225680934
172,231,37-2021,Pest Control Workers,112.0,0.024999999999999998,0.853,0.062,0.005,0.309,0.0,0.125,0.25,0.25892857142857145,0.16071428571428573,0.1875,0.017857142857142856
173,233,29-1051,Pharmacists,327.0,0.6160000000000001,0.679,0.08300000000000002,0.2,0.034,0.0061162079510703364,0.021406727828746176,0.2996941896024465,0.2996941896024465,0.21406727828746178,0.11926605504587157,0.03669724770642202
174,234,29-2052,Pharmacy Technicians,336.0,0.772,0.728,0.15,0.07200000000000001,0.17600000000000002,0.03869047619047619,0.15178571428571427,0.3482142857142857,0.21428571428571427,0.10714285714285714,0.11904761904761904,0.023809523809523808
175,235,31-9097,Phlebotomists,101.0,0.848,0.6599999999999999,0.276,0.027999999999999994,0.19,0.019801980198019802,0.22772277227722773,0.2079207920792079,0.2376237623762376,0.18811881188118812,0.0891089108910891,0.019801980198019802
176,236,27-4021,Photographers,186.0,0.521,0.8490000000000001,0.067,0.055999999999999994,0.1,0.010752688172043012,0.06989247311827956,0.26881720430107525,0.2956989247311828,0.1935483870967742,0.12365591397849462,0.043010752688172046
177,237,31-2021,Physical Therapist Assistants and Aides,78.0,0.717,0.8859999999999999,0.06599999999999999,0.037,0.058,0.02564102564102564,0.16666666666666666,0.2692307692307692,0.23076923076923078,0.19230769230769232,0.08974358974358974,0.02564102564102564
178,238,29-1123,Physical Therapists,281.0,0.6719999999999999,0.778,0.052,0.15,0.044000000000000004,0.0,0.010676156583629894,0.3096085409252669,0.24555160142348753,0.2526690391459075,0.13167259786476868,0.046263345195729534
179,239,29-1071,Physician Assistants,141.0,0.655,0.7990000000000002,0.063,0.12300000000000003,0.07900000000000001,0.0,0.0070921985815602835,0.425531914893617,0.2765957446808511,0.1773049645390071,0.09219858156028368,0.02127659574468085
180,240,29-1221,Physicians and Surgeons,983.0,0.3981444557477111,0.6784598168870803,0.08263784333672432,0.21527568667344862,0.09173550356052901,0.0,0.004069175991861648,0.25228891149542215,0.23906408952187183,0.21871820956256358,0.17293997965412003,0.11393692777212615
181,242,47-2152,"Plumbers, Pipefitters, and Steamfitters",537.0,0.023,0.881,0.069,0.016999999999999998,0.245,0.0186219739292365,0.0931098696461825,0.2569832402234637,0.21973929236499068,0.1973929236499069,0.16945996275605213,0.0446927374301676
182,244,43-5031,"Police, Fire, and Ambulance Dispatchers",309.0,0.5527637540453074,0.7987831715210356,0.1421326860841424,0.017932038834951456,0.17115210355987057,0.019417475728155338,0.07766990291262135,0.22653721682847897,0.27184466019417475,0.18770226537216828,0.18122977346278318,0.032362459546925564
183,246,19-3094,Political Scientists,0.0,,,,,,,,,,,,
184,247,43-5052,Postal Service Workers,312.0,0.36700000000000005,0.7270000000000001,0.18699999999999997,0.06799999999999999,0.13599999999999998,0.00641025641025641,0.04487179487179487,0.1762820512820513,0.24358974358974358,0.26282051282051283,0.23397435897435898,0.035256410256410256
185,248,11-9033,Postsecondary Education Administrators,948.0,0.6649999999999999,0.7949999999999999,0.14300000000000002,0.032999999999999995,0.12000000000000001,0.0031645569620253164,0.007383966244725738,0.1550632911392405,0.2805907172995781,0.31223628691983124,0.18565400843881857,0.056962025316455694
186,249,25-1111,Postsecondary Teachers,2376.0,0.659905723905724,0.7653265993265993,0.10145622895622895,0.09351515151515151,0.1154006734006734,0.0180976430976431,0.09595959595959595,0.2117003367003367,0.1919191919191919,0.19402356902356901,0.18602693602693604,0.10101010101010101
187,251,11-9031,Preschool and Childcare Center Directors,948.0,0.6649999999999999,0.7949999999999999,0.14300000000000002,0.032999999999999995,0.12000000000000001,0.0031645569620253164,0.007383966244725738,0.1550632911392405,0.2805907172995781,0.31223628691983124,0.18565400843881857,0.056962025316455694
188,252,25-2011,Preschool Teachers,535.0,0.9880000000000001,0.8280000000000001,0.12000000000000001,0.022,0.153,0.024299065420560748,0.11401869158878504,0.2822429906542056,0.23925233644859814,0.19813084112149532,0.1102803738317757,0.029906542056074768
189,253,33-9021,Private Detectives and Investigators,90.0,0.454,0.716,0.21899999999999997,0.038,0.162,0.0,0.06666666666666667,0.3,0.23333333333333334,0.24444444444444444,0.14444444444444443,0.022222222222222223
190,254,21-1092,Probation Officers and Correctional Treatment Specialists,105.0,0.507,0.6659999999999999,0.269,0.007,0.128,0.0,0.009523809523809525,0.2571428571428571,0.23809523809523808,0.34285714285714286,0.11428571428571428,0.047619047619047616
191,255,27-2012,Producers and Directors,181.0,0.45200000000000007,0.838,0.06099999999999999,0.067,0.087,0.011049723756906077,0.04419889502762431,0.3314917127071823,0.23204419889502761,0.2265193370165746,0.09944751381215469,0.055248618784530384
192,256,11-9141,"Property, Real Estate, and Community Association Managers",781.0,0.48500000000000004,0.847,0.086,0.035,0.129,0.0012804097311139564,0.034571062740076826,0.17285531370038412,0.2023047375160051,0.19718309859154928,0.21638924455825864,0.17413572343149808
193,257,13-2020,Property Appraisers and Assessors,86.0,0.297,0.965,0.022999999999999996,0.012,0.060000000000000005,0.0,0.023255813953488372,0.10465116279069768,0.1744186046511628,0.2441860465116279,0.3023255813953488,0.16279069767441862
194,258,29-2053,Psychiatric Technicians and Aides,67.0,0.8220000000000001,0.676,0.242,0.013999999999999999,0.121,0.0,0.16417910447761194,0.43283582089552236,0.208955223880597,0.08955223880597014,0.07462686567164178,0.029850746268656716
195,259,19-3031,Psychologists,145.0,0.803,0.8270000000000001,0.118,0.041,0.035,0.0,0.013793103448275862,0.1724137931034483,0.23448275862068965,0.22758620689655173,0.1724137931034483,0.1724137931034483
196,260,11-2030,Public Relations and Fundraising Managers,95.0,0.6640000000000001,0.91,0.043,0.022999999999999996,0.076,0.0,0.042105263157894736,0.22105263157894736,0.30526315789473685,0.21052631578947367,0.17894736842105263,0.042105263157894736
197,261,27-3031,Public Relations Specialists,145.0,0.594,0.833,0.11,0.033999999999999996,0.13599999999999998,0.006896551724137931,0.07586206896551724,0.3103448275862069,0.22758620689655173,0.2,0.1310344827586207,0.05517241379310345
198,262,13-1020,"Purchasing Managers, Buyers, and Purchasing Agents",408.0,0.5230539215686275,0.8184166666666667,0.10940196078431372,0.047289215686274505,0.12870588235294117,0.004901960784313725,0.04656862745098039,0.23284313725490197,0.23774509803921567,0.20098039215686275,0.19852941176470587,0.07598039215686274
199,263,51-9061,Quality Control Inspectors,751.0,0.387,0.772,0.11399999999999999,0.076,0.20600000000000002,0.018641810918774968,0.08122503328894808,0.20372836218375498,0.19573901464713714,0.2529960053262317,0.18375499334221038,0.06391478029294274
200,265,29-2034,Radiologic and MRI Technologists,451.0,0.70349889135255,0.8160487804878048,0.09372727272727273,0.05968514412416852,0.09535920177383592,0.0,0.04212860310421286,0.22394678492239467,0.29711751662971175,0.2261640798226164,0.17960088691796008,0.03325942350332594
201,266,53-4022,Railroad Workers,55.0,0.077,0.735,0.186,0.03,0.226,0.0,0.0,0.16363636363636364,0.3090909090909091,0.36363636363636365,0.12727272727272726,0.03636363636363636
202,267,41-9021,Real Estate Brokers and Sales Agents,1037.0,0.575,0.849,0.07900000000000001,0.05,0.14500000000000002,0.0009643201542912247,0.02700096432015429,0.14368370298939248,0.2073288331726133,0.22757955641272903,0.23529411764705882,0.15814850530376084
203,268,43-4171,Receptionists,1147.0,0.8829999999999999,0.7879999999999999,0.126,0.036000000000000004,0.22199999999999998,0.04097646033129904,0.1839581517000872,0.24760244115082825,0.17872711421098517,0.12380122057541412,0.14995640802092414,0.07410636442894507
204,270,39-9032,Recreation Workers,333.0,0.6580180180180181,0.8174114114114114,0.12175375375375375,0.022180180180180184,0.10218018018018017,0.036036036036036036,0.13513513513513514,0.23723723723723725,0.1981981981981982,0.1891891891891892,0.12312312312312312,0.07807807807807808
205,271,29-1141,Registered Nurses,3256.0,0.874,0.753,0.134,0.087,0.079,0.0009213759213759214,0.04821867321867322,0.2668918918918919,0.25644963144963145,0.2106879606879607,0.17045454545454544,0.04637592137592138
206,272,21-1015,Rehabilitation Counselors,836.0,0.7495167464114832,0.7549641148325359,0.1822212918660287,0.0323145933014354,0.15086602870813398,0.011961722488038277,0.05980861244019139,0.29066985645933013,0.22966507177033493,0.20095693779904306,0.14354066985645933,0.06339712918660287
207,273,27-3023,"Reporters, Correspondents, and Broadcast News Analysts",77.0,0.5399999999999999,0.801,0.10900000000000001,0.067,0.05299999999999999,0.0,0.12987012987012986,0.36363636363636365,0.18181818181818182,0.12987012987012986,0.11688311688311688,0.05194805194805195
208,274,29-1126,Respiratory Therapists,122.0,0.7240000000000001,0.75,0.185,0.022999999999999996,0.06999999999999999,0.0,0.05737704918032787,0.14754098360655737,0.30327868852459017,0.28688524590163933,0.18032786885245902,0.01639344262295082
209,275,41-2031,Retail Sales Workers,2751.0,0.475,0.7870000000000001,0.12199999999999998,0.045,0.185,0.08578698655034533,0.17739003998545982,0.21919302071973829,0.14140312613595057,0.1421301344965467,0.1515812431842966,0.08251544892766267
210,276,47-2181,Roofers,210.0,0.033,0.869,0.051000000000000004,0.014,0.532,0.02857142857142857,0.16666666666666666,0.29523809523809524,0.23809523809523808,0.14761904761904762,0.08571428571428572,0.04285714285714286
211,278,11-2022,Sales Managers,1075.0,0.46257395348837216,0.8579627906976743,0.05645395348837209,0.05952186046511628,0.08785302325581396,0.0,0.05023255813953489,0.26325581395348835,0.25395348837209303,0.25209302325581395,0.14976744186046512,0.027906976744186046
212,279,21-1012,School and Career Counselors,836.0,0.7495167464114832,0.7549641148325359,0.1822212918660287,0.0323145933014354,0.15086602870813398,0.011961722488038277,0.05980861244019139,0.29066985645933013,0.22966507177033493,0.20095693779904306,0.14354066985645933,0.06339712918660287
213,280,43-6014,Secretaries and Administrative Assistants,2402.0,0.9267701915070774,0.8364554537885095,0.10427560366361367,0.03369275603663614,0.13600999167360533,0.00791007493755204,0.051623646960865945,0.17735220649458786,0.1819317235636969,0.22689425478767694,0.2589508742714405,0.09492089925062448
214,281,41-3031,"Securities, Commodities, and Financial Services Sales Agents",242.0,0.228,0.8520000000000001,0.043,0.09000000000000001,0.08199999999999999,0.004132231404958678,0.0743801652892562,0.2231404958677686,0.22727272727272727,0.21074380165289255,0.2024793388429752,0.05785123966942149
215,282,33-9031,Security Guards and Gambling Surveillance Officers,800.0,0.25,0.61,0.311,0.039,0.196,0.01625,0.12625,0.2375,0.16625,0.1575,0.17875,0.1175
216,283,47-2211,Sheet Metal Workers,123.0,0.056,0.8729999999999999,0.045,0.032,0.134,0.024390243902439025,0.08943089430894309,0.22764227642276422,0.1951219512195122,0.25203252032520324,0.1951219512195122,0.008130081300813009
217,284,39-5094,Skincare Specialists,286.0,0.8297552447552448,0.2897762237762238,0.06346153846153847,0.613937062937063,0.1105104895104895,0.017482517482517484,0.0944055944055944,0.1853146853146853,0.24475524475524477,0.2867132867132867,0.12937062937062938,0.04195804195804196
218,286,11-9151,Social and Community Service Managers,424.0,0.725,0.7590000000000001,0.18300000000000002,0.021000000000000005,0.10300000000000001,0.0,0.0330188679245283,0.20047169811320756,0.24056603773584906,0.25235849056603776,0.16273584905660377,0.11320754716981132
219,287,21-1093,Social and Human Service Assistants,230.0,0.796,0.726,0.189,0.032,0.14900000000000002,0.008695652173913044,0.12608695652173912,0.19130434782608696,0.2217391304347826,0.1608695652173913,0.22608695652173913,0.06521739130434782
220,288,21-1022,Social Workers,813.0,0.858890528905289,0.6490996309963101,0.2526580565805658,0.03895325953259532,0.149239852398524,0.0012300123001230013,0.05166051660516605,0.2779827798277983,0.25338253382533826,0.2078720787207872,0.16113161131611317,0.041820418204182044
221,290,15-1256,Software Developers,1965.0,0.19637862595419844,0.5750417302798981,0.0644203562340967,0.3391221374045802,0.060377099236641224,0.002544529262086514,0.058524173027989825,0.35318066157760813,0.28142493638676847,0.1633587786259542,0.11755725190839694,0.02340966921119593
222,292,25-2051,Special Education Teachers,332.0,0.8140000000000002,0.875,0.072,0.018,0.08900000000000001,0.0030120481927710845,0.04216867469879518,0.21686746987951808,0.2710843373493976,0.2319277108433735,0.19578313253012047,0.0391566265060241
223,293,27-1014,Special Effects Artists and Animators,256.0,0.535,0.857,0.036000000000000004,0.061,0.09300000000000001,0.00390625,0.05078125,0.2890625,0.19140625,0.1640625,0.15625,0.14453125
224,294,29-1127,Speech-Language Pathologists,195.0,0.9440000000000001,0.8969999999999999,0.06599999999999999,0.036,0.08499999999999999,0.0,0.05641025641025641,0.3384615384615385,0.24102564102564103,0.18461538461538463,0.14358974358974358,0.035897435897435895
225,295,51-8021,Stationary Engineers and Boiler Operators,56.0,0.106,0.775,0.144,0.049,0.10699999999999998,0.017857142857142856,0.0,0.17857142857142858,0.125,0.19642857142857142,0.35714285714285715,0.125
226,296,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",836.0,0.7495167464114832,0.7549641148325359,0.1822212918660287,0.0323145933014354,0.15086602870813398,0.011961722488038277,0.05980861244019139,0.29066985645933013,0.22966507177033493,0.20095693779904306,0.14354066985645933,0.06339712918660287
227,297,29-2055,Surgical Technologists,108.0,0.713,0.8090000000000002,0.149,0.025,0.17300000000000001,0.0,0.08333333333333333,0.2962962962962963,0.21296296296296297,0.2222222222222222,0.1388888888888889,0.046296296296296294
228,298,17-3031,Surveying and Mapping Technicians,56.0,0.09899999999999999,0.8959999999999999,0.03200000000000001,0.03,0.063,0.017857142857142856,0.14285714285714285,0.19642857142857142,0.08928571428571429,0.2857142857142857,0.16071428571428573,0.10714285714285714
229,301,13-2081,"Tax Examiners and Collectors, and Revenue Agents",61.0,0.5790000000000001,0.7659999999999999,0.14500000000000002,0.058,0.159,0.0,0.08196721311475409,0.09836065573770492,0.2459016393442623,0.26229508196721313,0.26229508196721313,0.06557377049180328
230,302,25-9045,Teacher Assistants,1220.0,0.801,0.741,0.13599999999999998,0.076,0.166,0.03278688524590164,0.15163934426229508,0.26967213114754096,0.1598360655737705,0.17950819672131146,0.1557377049180328,0.05
231,303,27-3042,Technical Writers,65.0,0.501,0.88,0.073,0.036,0.08,0.0,0.06153846153846154,0.2,0.18461538461538463,0.2153846153846154,0.2923076923076923,0.046153846153846156
232,304,49-2022,Telecommunications Equipment Installers and Repairers,140.0,0.08299999999999999,0.715,0.168,0.063,0.168,0.014285714285714285,0.05714285714285714,0.22857142857142856,0.20714285714285716,0.21428571428571427,0.2357142857142857,0.04285714285714286
233,305,43-3071,Tellers,279.0,0.8040000000000002,0.8250000000000001,0.12199999999999998,0.037,0.17700000000000002,0.03942652329749104,0.2114695340501792,0.30824372759856633,0.16487455197132617,0.1111111111111111,0.12186379928315412,0.04659498207885305
234,306,11-1021,Top Executives,1057.0,0.305,0.8440000000000001,0.071,0.045,0.12400000000000001,0.002838221381267739,0.023651844843897825,0.23651844843897823,0.27436140018921473,0.2412488174077578,0.18448438978240303,0.036896877956480605
235,307,11-3131,Training and Development Managers,52.0,0.5579999999999999,0.854,0.092,0.002,0.10099999999999998,0.0,0.0,0.36538461538461536,0.36538461538461536,0.1346153846153846,0.1346153846153846,0.019230769230769232
236,308,13-1151,Training and Development Specialists,115.0,0.5710000000000001,0.8210000000000001,0.132,0.027,0.141,0.008695652173913044,0.02608695652173913,0.19130434782608696,0.2956521739130435,0.25217391304347825,0.17391304347826086,0.06086956521739131
237,309,41-3041,Travel Agents,51.0,0.795,0.85,0.07300000000000001,0.07300000000000001,0.054000000000000006,0.0,0.0,0.13725490196078433,0.11764705882352941,0.29411764705882354,0.3137254901960784,0.13725490196078433
238,310,27-2023,"Umpires, Referees, and Other Sports Officials",210.0,0.448,0.7519999999999999,0.147,0.034999999999999996,0.054,0.12857142857142856,0.1523809523809524,0.3,0.1761904761904762,0.11428571428571428,0.07142857142857142,0.047619047619047616
239,312,29-1131,Veterinarians,83.0,0.649,0.919,0.0,0.056999999999999995,0.06999999999999999,0.0,0.0,0.2289156626506024,0.27710843373493976,0.21686746987951808,0.1927710843373494,0.08433734939759036
240,313,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,60.0,0.7579999999999999,0.803,0.026000000000000002,0.018000000000000002,0.267,0.08333333333333333,0.21666666666666667,0.43333333333333335,0.15,0.06666666666666667,0.03333333333333333,0.0
241,314,29-2056,Veterinary Technologists and Technicians,105.0,0.881,0.918,0.032,0.012,0.09799999999999999,0.047619047619047616,0.26666666666666666,0.38095238095238093,0.1619047619047619,0.06666666666666667,0.05714285714285714,0.02857142857142857
242,315,35-3031,Waiters and Waitresses,1388.0,0.7000000000000001,0.758,0.11300000000000002,0.07200000000000001,0.22100000000000003,0.18659942363112392,0.3256484149855908,0.22334293948126802,0.11743515850144093,0.07636887608069164,0.051152737752161385,0.019452449567723344
243,316,51-8031,Water and Wastewater Treatment Plant and System Operators,112.0,0.11,0.8890000000000001,0.084,0.009,0.086,0.0,0.017857142857142856,0.24107142857142858,0.21428571428571427,0.21428571428571427,0.26785714285714285,0.03571428571428571
244,318,15-1257,Web Developers and Digital Designers,174.0,0.34639080459770116,0.802655172413793,0.04585057471264368,0.1366551724137931,0.09882758620689656,0.005747126436781609,0.09770114942528736,0.3850574712643678,0.28160919540229884,0.14942528735632185,0.06321839080459771,0.017241379310344827
245,319,51-4121,"Welders, Cutters, Solderers, and Brazers",520.0,0.038000000000000006,0.869,0.074,0.027,0.231,0.023076923076923078,0.125,0.26346153846153847,0.22692307692307692,0.19807692307692307,0.13846153846153847,0.025
246,320,41-4012,Wholesale and Manufacturing Sales Representatives,1217.0,0.305,0.8879999999999999,0.045,0.042,0.136,0.004108463434675432,0.047658175842235,0.20542317173377156,0.2276088742810189,0.2399342645850452,0.20049301561216104,0.07477403451109285
247,323,27-3043,Writers and Authors,242.0,0.6490000000000001,0.8509999999999999,0.07900000000000001,0.043,0.024,0.008264462809917356,0.06611570247933884,0.2066115702479339,0.23140495867768596,0.17768595041322313,0.1859504132231405,0.12396694214876033
248,324,19-1023,Zoologists and Wildlife Biologists,84.0,0.46,0.7979999999999999,0.055999999999999994,0.13699999999999998,0.101,0.0,0.047619047619047616,0.35714285714285715,0.19047619047619047,0.2261904761904762,0.11904761904761904,0.05952380952380952
